Style,Type,Density,Part_Width,Manufacturer,C_MEM_REG_DIMM,memory_total_data_width,C_MEM_PARTNO,C_MEM_PART_DATA_DEPTH,C_MEM_PART_DATA_WIDTH,C_MEM_PART_NUM_BANK_BITS,C_MEM_PART_NUM_ROW_BITS,C_MEM_PART_NUM_COL_BITS,C_MEM_PART_TRAS,C_MEM_PART_TRASMAX,C_MEM_PART_TRC,C_MEM_PART_TRCD,C_MEM_PART_TDQSS,C_MEM_PART_TWR,C_MEM_PART_TRP,C_MEM_PART_TMRD,C_MEM_PART_TRRD,C_MEM_PART_TRFC,C_MEM_PART_TREFI,C_MEM_PART_TAL,C_MEM_PART_TCCD,C_MEM_PART_TWTR,C_MEM_PART_TRTP,C_MEM_PART_CAS_A_FMAX,C_MEM_PART_CAS_A,C_MEM_PART_CAS_B_FMAX,C_MEM_PART_CAS_B,C_MEM_PART_CAS_C_FMAX,C_MEM_PART_CAS_C,C_MEM_PART_CAS_D_FMAX,C_MEM_PART_CAS_D,C_MEM_CLK_WIDTH,C_MEM_ODT_WIDTH,C_MEM_CE_WIDTH,C_MEM_CS_N_WIDTH,C_MEM_NUM_RANKS
Discrete,DDR,128Mb,x8,Micron,0,0,MT46V16M8-5B,16,8,2,12,10,40000,70000000,55000,15000,1,15000,15000,2,10000,70000,7800000,,,,,133,2,166,2.5,200,3,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x8,Micron,0,0,MT46V16M8-6T,16,8,2,12,10,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x8,Micron,0,0,MT46V16M8-75,16,8,2,12,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x8,Micron,0,0,MT46V16M8-75E,16,8,2,12,10,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x8,Micron,0,0,MT46V16M8-75Z,16,8,2,12,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x16,Micron,0,0,MT46V32M16-5B,32,16,2,13,10,40000,70000000,55000,15000,1,15000,15000,2,10000,70000,7800000,,,,,133,2,166,2.5,200,3,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x16,Micron,0,0,MT46V32M16-6,32,16,2,13,10,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x16,Micron,0,0,MT46V32M16-6T,32,16,2,13,10,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x16,Micron,0,0,MT46V32M16-75,32,16,2,13,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x16,Micron,0,0,MT46V32M16-75E,32,16,2,13,10,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x16,Micron,0,0,MT46V32M16-75Z,32,16,2,13,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,256Mb,x8,Micron,0,0,MT46V32M8-5B,32,8,2,13,10,40000,70000000,55000,15000,1,15000,15000,2,10000,70000,7800000,,,,,133,2,166,2.5,200,3,0,0,1,1,1,1,1
Discrete,DDR,256Mb,x8,Micron,0,0,MT46V32M8-6,32,8,2,13,10,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,256Mb,x8,Micron,0,0,MT46V32M8-6T,32,8,2,13,10,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,256Mb,x8,Micron,0,0,MT46V32M8-75,32,8,2,13,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,256Mb,x8,Micron,0,0,MT46V32M8-75E,32,8,2,13,10,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,256Mb,x8,Micron,0,0,MT46V32M8-75Z,32,8,2,13,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,1Gb,x16,Micron,0,0,MT46V64M16-5B,64,16,2,14,10,40000,70000000,55000,15000,1,15000,15000,2,10000,120000,7800000,,,,,133,2,166,2.5,200,3,0,0,1,1,1,1,1
Discrete,DDR,1Gb,x16,Micron,0,0,MT46V64M16-6T,64,16,2,14,10,42000,70000000,60000,15000,1,15000,15000,2,12000,120000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,1Gb,x16,Micron,0,0,MT46V64M16-75,64,16,2,14,10,40000,120000000,65000,20000,1,15000,20000,2,15000,120000,7800000,,,,,100,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x8,Micron,0,0,MT46V64M8-5B,64,8,2,13,11,40000,70000000,55000,15000,1,15000,15000,2,10000,70000,7800000,,,,,133,2,166,2.5,200,3,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x8,Micron,0,0,MT46V64M8-6,64,8,2,13,11,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x8,Micron,0,0,MT46V64M8-6T,64,8,2,13,11,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x8,Micron,0,0,MT46V64M8-75,64,8,2,13,11,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x8,Micron,0,0,MT46V64M8-75E,64,8,2,13,11,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,512Mb,x8,Micron,0,0,MT46V64M8-75Z,64,8,2,13,11,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x16,Micron,0,0,MT46V8M16-5B,8,16,2,12,9,40000,70000000,55000,15000,1,15000,15000,2,10000,70000,7800000,,,,,133,2,166,2.5,200,3,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x16,Micron,0,0,MT46V8M16-6T,8,16,2,12,9,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x16,Micron,0,0,MT46V8M16-75,8,16,2,12,9,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x16,Micron,0,0,MT46V8M16-75E,8,16,2,12,9,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR,128Mb,x16,Micron,0,0,MT46V8M16-75Z,8,16,2,12,9,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-187E,128,8,3,14,10,40000,70000000,54000,13125,,15000,13125,2,7500,127500,7800000,0,2,7500,7500,333,5,400,6,533,7,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-25,128,8,3,14,10,45000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,7500,7500,266,4,333,5,400,6,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-25E,128,8,3,14,10,45000,70000000,55000,12500,,15000,12500,2,7500,127500,7800000,0,2,7500,7500,266,4,400,5,333,5,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-3,128,8,3,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-37E,128,8,3,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-3E,128,8,3,14,10,40000,70000000,54000,12000,,15000,12000,2,7500,127500,7800000,0,2,7500,7500,333,4,333,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x8,Micron,0,0,MT47H128M8-5E,128,8,3,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x16,Micron,0,0,MT47H16M16-25E,16,16,2,13,9,40000,70000000,55000,12000,,15000,12500,2,10000,75000,7800000,0,2,7500,7500,266,4,400,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x16,Micron,0,0,MT47H16M16-3,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x16,Micron,0,0,MT47H16M16-37E,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x16,Micron,0,0,MT47H16M16-3E,16,16,2,13,9,40000,70000000,54000,12000,,15000,12000,2,10000,75000,7800000,0,2,7500,7500,333,4,333,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x16,Micron,0,0,MT47H16M16-5E,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x16,Micron,0,0,MT47H32M16-25,32,16,2,13,10,45000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,10000,7500,333,5,400,6,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x16,Micron,0,0,MT47H32M16-25E,32,16,2,13,10,45000,70000000,55000,12500,,15000,12500,2,10000,105000,7800000,0,2,7500,7500,266,4,400,5,0,5,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x16,Micron,0,0,MT47H32M16-3,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x16,Micron,0,0,MT47H32M16-37E,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x16,Micron,0,0,MT47H32M16-3E,32,16,2,13,10,40000,70000000,54000,12000,,15000,12000,2,10000,105000,7800000,0,2,7500,7500,333,4,333,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x16,Micron,0,0,MT47H32M16-5E,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x8,Micron,0,0,MT47H32M8-3,32,8,2,13,10,40000,70000000,55000,15000,,15000,15000,2,7500,75000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x8,Micron,0,0,MT47H32M8-37E,32,8,2,13,10,40000,70000000,55000,15000,,15000,15000,2,7500,75000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x8,Micron,0,0,MT47H32M8-3E,32,8,2,13,10,40000,70000000,54000,12000,,15000,12000,2,7500,75000,7800000,0,2,7500,7500,333,4,333,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,256Mb,x8,Micron,0,0,MT47H32M8-5E,32,8,2,13,10,40000,70000000,55000,15000,,15000,15000,2,7500,75000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-187E,64,16,3,13,10,40000,70000000,54000,13125,,15000,13125,2,10000,127500,7800000,0,2,7500,7500,333,5,400,6,533,7,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-25,64,16,3,13,10,45000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,10000,7500,333,5,400,6,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-25E,64,16,3,13,10,45000,70000000,55000,12500,,15000,12500,2,10000,127500,7800000,0,2,7500,7500,266,4,400,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-3,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-37E,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-3E,64,16,3,13,10,40000,70000000,54000,12000,,15000,12000,2,10000,127500,7800000,0,2,7500,7500,266,4,333,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,1Gb,x16,Micron,0,0,MT47H64M16-5E,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x8,Micron,0,0,MT47H64M8-25,64,8,2,14,10,45000,70000000,55000,15000,,15000,15000,2,7500,105000,7800000,0,2,10000,7500,333,5,400,6,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x8,Micron,0,0,MT47H64M8-25E,64,8,2,14,10,45000,70000000,55000,12500,,15000,12500,2,7500,105000,7800000,0,2,7500,7500,266,4,400,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x8,Micron,0,0,MT47H64M8-3,64,8,2,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,105000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x8,Micron,0,0,MT47H64M8-37E,64,8,2,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,105000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x8,Micron,0,0,MT47H64M8-3E,64,8,2,14,10,40000,70000000,54000,12000,,15000,12000,2,7500,105000,7800000,0,2,7500,7500,333,4,333,5,0,0,0,0,1,1,1,1,1
Discrete,DDR2,512Mb,x8,Micron,0,0,MT47H64M8-5E,64,8,2,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,105000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x16,Micron,0,0,MT48LC16M16A2-6A,16,16,2,13,9,42000,120000000,60000,18000,0,12000,18000,2,12000,60000,7812500,0,1,0,0,167,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x16,Micron,0,0,MT48LC16M16A2-75,16,16,2,13,9,44000,120000000,66000,20000,0,15000,20000,2,15000,66000,7812500,0,1,0,0,133,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x16,Micron,0,0,MT48LC16M16A2-7E,16,16,2,13,9,37000,120000000,60000,15000,0,14000,15000,2,14000,66000,7812500,0,1,0,0,143,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x8,Micron,0,0,MT48LC16M8A2-6A,16,8,2,12,10,42000,120000000,60000,18000,0,12000,18000,2,12000,60000,15625000,0,1,0,0,167,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x8,Micron,0,0,MT48LC16M8A2-75,16,8,2,12,10,44000,120000000,66000,20000,0,15000,20000,2,15000,66000,15625000,0,1,0,0,133,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x8,Micron,0,0,MT48LC16M8A2-7E,16,8,2,12,10,37000,120000000,60000,15000,0,14000,15000,2,14000,66000,15625000,0,1,0,0,143,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x8,Micron,0,0,MT48LC32M8A2-6A,32,8,2,13,10,42000,120000000,60000,18000,0,12000,18000,2,12000,60000,7812500,0,1,0,0,167,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x8,Micron,0,0,MT48LC32M8A2-75,32,8,2,13,10,44000,120000000,66000,20000,0,15000,20000,2,15000,66000,7812500,0,1,0,0,133,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x8,Micron,0,0,MT48LC32M8A2-7E,32,8,2,13,10,37000,120000000,60000,15000,0,14000,15000,2,14000,66000,7812500,0,1,0,0,143,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x32,Micron,0,0,MT48LC4M32B2-6,4,32,2,12,8,42000,120000000,60000,18000,0,12000,18000,2,12000,60000,15625000,0,1,0,0,166,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x32,Micron,0,0,MT48LC4M32B2-7,4,32,2,12,8,42000,120000000,70000,20000,0,14000,20000,2,14000,70000,15625000,0,1,0,0,143,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x16,Micron,0,0,MT48LC8M16A2-6A,8,16,2,12,9,42000,120000000,60000,18000,0,12000,18000,2,12000,60000,15625000,0,1,0,0,167,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x16,Micron,0,0,MT48LC8M16A2-75,8,16,2,12,9,44000,120000000,66000,20000,0,15000,20000,2,15000,66000,15625000,0,1,0,0,133,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,128Mb,x16,Micron,0,0,MT48LC8M16A2-7E,8,16,2,12,9,37000,120000000,60000,15000,0,14000,15000,2,14000,66000,15625000,0,1,0,0,143,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x32,Micron,0,0,MT48LC8M32B2-6,8,32,2,12,9,42000,120000000,60000,18000,0,12000,18000,2,12000,60000,15625000,0,1,0,0,166,3,0,0,0,0,0,0,1,1,1,1,1
Discrete,SDRAM,256Mb,x32,Micron,0,0,MT48LC8M32B2-7,8,32,2,12,9,42000,120000000,70000,20000,0,14000,20000,2,14000,70000,15625000,0,1,0,0,143,3,0,0,0,0,0,0,1,1,1,1,1
SODIMM,DDR2,128MB,x64,Micron,0,64,MT4HTF1664H-40E,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,128MB,x64,Micron,0,64,MT4HTF1664H-53E,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,128MB,x64,Micron,0,64,MT4HTF1664H-667,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,2,1,1,1,1
SODIMM,DDR2,256MB,x64,Micron,0,64,MT4HTF3264H-40E,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,256MB,x64,Micron,0,64,MT4HTF3264H-53E,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,256MB,x64,Micron,0,64,MT4HTF3264H-667,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,2,1,1,1,1
SODIMM,DDR2,512MB,x64,Micron,0,64,MT4HTF6464H-40E,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,512MB,x64,Micron,0,64,MT4HTF6464H-53E,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,512MB,x64,Micron,0,64,MT4HTF6464H-667,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,2,1,1,1,1
SODIMM,DDR,128MB,x64,Micron,0,64,MT4VDDT1664H-262,16,16,2,13,9,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,128MB,x64,Micron,0,64,MT4VDDT1664H-265,16,16,2,13,9,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,128MB,x64,Micron,0,64,MT4VDDT1664H-26A,16,16,2,13,9,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,128MB,x64,Micron,0,64,MT4VDDT1664H-335,16,16,2,13,9,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,256MB,x64,Micron,0,64,MT4VDDT3264H-262,32,16,2,13,10,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,256MB,x64,Micron,0,64,MT4VDDT3264H-265,32,16,2,13,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,256MB,x64,Micron,0,64,MT4VDDT3264H-26A,32,16,2,13,10,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,256MB,x64,Micron,0,64,MT4VDDT3264H-335,32,16,2,13,10,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,64MB,x64,Micron,0,64,MT4VDDT864H-262,8,16,2,12,9,40000,120000000,60000,15000,1,15000,15000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,64MB,x64,Micron,0,64,MT4VDDT864H-265,8,16,2,12,9,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,100,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,64MB,x64,Micron,0,64,MT4VDDT864H-26A,8,16,2,12,9,40000,120000000,65000,20000,1,15000,20000,2,15000,75000,7800000,,,,,133,2,133,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR,64MB,x64,Micron,0,64,MT4VDDT864H-335,8,16,2,12,9,42000,70000000,60000,15000,1,15000,15000,2,12000,72000,7800000,,,,,133,2,166,2.5,0,0,0,0,2,1,1,1,1
SODIMM,DDR2,1GB,x64,Micron,0,64,MT8HTF12864HD-40E,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,2,2,2,2,2
SODIMM,DDR2,1GB,x64,Micron,0,64,MT8HTF12864HD-53E,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,2,2,2,2,2
SODIMM,DDR2,1GB,x64,Micron,0,64,MT8HTF12864HD-667,64,16,3,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,127500,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,2,2,2,2,2
SODIMM,DDR2,256MB,x64,Micron,0,64,MT8HTF3264HD-40E,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,200,4,0,0,0,0,2,2,2,2,2
SODIMM,DDR2,256MB,x64,Micron,0,64,MT8HTF3264HD-53E,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,2,2,2,2,2
SODIMM,DDR2,256MB,x64,Micron,0,64,MT8HTF3264HD-667,16,16,2,13,9,40000,70000000,55000,15000,,15000,15000,2,10000,75000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,2,2,2,2,2
SODIMM,DDR2,512MB,x64,Micron,0,64,MT8HTF6464HD-40E,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,10000,7500,200,3,200,4,0,0,0,0,2,2,2,2,2
SODIMM,DDR2,512MB,x64,Micron,0,64,MT8HTF6464HD-53E,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,2,2,2,2,2
SODIMM,DDR2,512MB,x64,Micron,0,64,MT8HTF6464HD-667,32,16,2,13,10,40000,70000000,55000,15000,,15000,15000,2,10000,105000,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,2,2,2,2,2
SOCDIMM,DDR2,1GB,x64,Micron,0,64,MT9HTF12872CHY-53E,128,8,3,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
SOCDIMM,DDR2,1GB,x64,Micron,0,64,MT9HTF12872CHY-667,128,8,3,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,7500,7500,200,3,266,4,333,5,0,0,1,1,1,1,1
SOCDIMM,DDR2,1GB,x64,Micron,0,64,MT9HTF12872CHY-800,128,8,3,14,10,45000,70000000,55000,15000,,15000,15000,2,7500,127500,7800000,0,2,7500,7500,266,4,333,5,400,6,0,0,1,1,1,1,1
SOCDIMM,DDR2,1GB,x64,Micron,0,64,MT9HTF12872CHY-80E,128,8,3,14,10,45000,70000000,55000,12500,,15000,12500,2,7500,127500,7800000,0,2,7500,7500,266,4,400,5,333,5,0,0,1,1,1,1,1
SOCDIMM,DDR2,512MB,x64,Micron,0,64,MT9HTF6472CHY-53E,64,8,2,14,10,40000,70000000,55000,15000,,15000,15000,2,7500,105000,7800000,0,2,7500,7500,200,3,266,4,0,0,0,0,1,1,1,1,1
